ID;Active (0/1);Name *;Categories (x,y,z...);Price tax included;Quantity;Summary;Description;Show price (0 = No, 1 = Yes)
1;1;Drewniana lampa podłogowa trójnóg z półką;11;219.0;100;"Styl, który pokochają Twoje wnętrza
Nowoczesna drewniana lampa stojąca z abażurem na trzech nogach to stylowa rodzina lamp wykonana z najwyższej jakości drewna.
Doskonale komponuje się w klasycznych jak i nowoczesnych wnętrzach. Pasuje do kuchni, jadalni, salonu czy sypialni
Lampy mają zastosowanie nie tylko w domach, ale również biurach, restauracjach, barach i hotelach.
Nadaj klimatu swojemu wnętrzu dzięki naszym lampom.
BRAK KOLORU BIAŁEGO LAMPY";"<table class=""table"">
<tbody>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Stan</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nowy</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Ilość punktów światła</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">1-płomienna</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Materiał konstrukcji</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Drewno</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Abażur/Klosz</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Tkanina+PCV</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Regulacja wysokości/ramion</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nie</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Regulacja kąta światła</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nie</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Ilość obwodów elektrycznych</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">1</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Gwint żarówki</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">E27</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Max moc żarówki</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">60W</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Napięcie zasilania</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">~230W</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Wymiar lampy</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">154cm x 50cm, wymiar półki 30cm</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Wymiar podsufitki/puszki</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">8cm</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Wymiar abażura</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">28cm x 38cm (Stożek)</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Zawartość zestawu</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Lampa, komplet abażurów/kloszy, instrukcja, dokument sprzedaży</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Zestaw nie zawiera</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Żarówek</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Gwarancja</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">24 miesiące</td>
</tr>
</tbody>
</table>";1
2;1;Drewniana lampa podłogowa trójnóg z półką;11;219.0;100;"Styl, który pokochają Twoje wnętrza
Nowoczesna drewniana lampa stojąca z abażurem na trzech nogach to stylowa rodzina lamp wykonana z najwyższej jakości drewna.
Doskonale komponuje się w klasycznych jak i nowoczesnych wnętrzach. Pasuje do kuchni, jadalni, salonu czy sypialni
Lampy mają zastosowanie nie tylko w domach, ale również biurach, restauracjach, barach i hotelach.
Nadaj klimatu swojemu wnętrzu dzięki naszym lampom.
BRAK KOLORU BIAŁEGO LAMPY";"<table class=""table"">
<tbody>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Stan</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nowy</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Ilość punktów światła</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">1-płomienna</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Materiał konstrukcji</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Drewno</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Abażur/Klosz</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Tkanina+PCV</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Regulacja wysokości/ramion</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nie</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Regulacja kąta światła</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nie</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Ilość obwodów elektrycznych</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">1</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Gwint żarówki</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">E27</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Max moc żarówki</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">60W</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Napięcie zasilania</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">~230W</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Wymiar lampy</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">154cm x 50cm, wymiar półki 30cm</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Wymiar podsufitki/puszki</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">8cm</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Wymiar abażura</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">28cm x 38cm (Stożek)</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Zawartość zestawu</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Lampa, komplet abażurów/kloszy, instrukcja, dokument sprzedaży</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Zestaw nie zawiera</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Żarówek</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Gwarancja</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">24 miesiące</td>
</tr>
</tbody>
</table>";1
3;1;Lampa podłogowa LOFT EDISON z ruchomym kloszem;12;169.0;100;"Styl, który pokochają Twoje wnętrza
Nowoczesna lampa podłogowa w loftowym stylu rodzina lamp wykonana z najwyższej jakości komponentów.
Doskonale komponuje się w klasycznych jak i nowoczesnych wnętrzach. Pasuje do kuchni, jadalni, salonu czy sypialni.
Lampy mają zastosowanie nie tylko w domach, ale również biurach, restauracjach, barach i hotelach.
Nadaj klimatu swojemu wnętrzu dzięki naszym lampom.";"<table class=""table"">
<tbody>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Stan</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nowy</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Ilość punktów światła</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">1-płomienna</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Materiał konstrukcji</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Metal malowany proszkowo</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Abażur/Klosz</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Metalowy</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Regulacja wysokości/ramion</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nie</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Regulacja kąta światła</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Tak</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Ilość obwodów elektrycznych</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">1</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Gwint żarówki</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">E27</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Max moc żarówki</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">60W</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Napięcie zasilania</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">~230W</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Wymiar lampy</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">132</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Zawartość zestawu</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Lampa, instrukcja, dokument sprzedaży</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Zestaw nie zawiera</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Żarówek</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Gwarancja</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">24 miesiące</td>
</tr>
</tbody>
</table>";1
4;1;Lampa podłogowa z czarno-złotym abażurem 45cm;12;189.0;100;"Styl, który pokochają Twoje wnętrza
Nowoczesna lampa podłogowa w nowoczesnym stylu z abażurem to rodzina lamp wykonana z najwyższej jakości komponentów. Jest uzupełnieniem rodziny z abażurami.
Doskonale komponuje się w klasycznych jak i nowoczesnych wnętrzach. Pasuje do kuchni, jadalni, salonu czy sypialni
Lampy mają zastosowanie nie tylko w domach, ale również biurach, restauracjach, barach i hotelach.
Nadaj klimatu swojemu wnętrzu dzięki naszym lampom.";"<table class=""table"">
<tbody>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Stan</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nowy</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Ilość punktów światła</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">1-płomienna</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Materiał konstrukcji</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Metal malowany proszkowo</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Abażur/Klosz</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Tkanina+PCV</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Regulacja wysokości/ramion</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nie</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Regulacja kąta światła</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nie</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Ilość obwodów elektrycznych</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">1</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Gwint żarówki</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">E27</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Max moc żarówki</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">60W</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Napięcie zasilania</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">~230W</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Wymiar lampy</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">150cm x 30cm (podstawa)</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Wymiar abażura</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">45cm x 25cm (Walec)</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Zawartość zestawu</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Lampa, komplet abażurów/kloszy, instrukcja, dokument sprzedaży</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Zestaw nie zawiera</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Żarówek</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Gwarancja</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">24 miesiące</td>
</tr>
</tbody>
</table>";1
5;1;Lampa podłogowa z czarno-złotym abażurem 45cm;12;219.0;100;"Styl, który pokochają Twoje wnętrza
Nowoczesna lampa podłogowa w nowoczesnym stylu z abażurem to rodzina lamp wykonana z najwyższej jakości komponentów. Jest uzupełnieniem rodziny z abażurami.
Doskonale komponuje się w klasycznych jak i nowoczesnych wnętrzach. Pasuje do kuchni, jadalni, salonu czy sypialni
Lampy mają zastosowanie nie tylko w domach, ale również biurach, restauracjach, barach i hotelach.
Nadaj klimatu swojemu wnętrzu dzięki naszym lampom.";"<table class=""table"">
<tbody>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Stan</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nowy</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Ilość punktów światła</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">1-płomienna</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Materiał konstrukcji</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Metal malowany proszkowo</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Abażur/Klosz</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Tkanina+PCV</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Regulacja wysokości/ramion</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nie</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Regulacja kąta światła</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nie</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Ilość obwodów elektrycznych</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">1</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Gwint żarówki</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">E27</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Max moc żarówki</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">60W</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Napięcie zasilania</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">~230W</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Wymiar lampy</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">150cm x 41cm</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Wymiar abażura</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">45cm x 25cm (Walec)</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Zawartość zestawu</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Lampa, komplet abażurów/kloszy, instrukcja, dokument sprzedaży</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Zestaw nie zawiera</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Żarówek</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Gwarancja</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">24 miesiące</td>
</tr>
</tbody>
</table>";1
6;1;Lampa podłogowa z czarno-złotym abażurem 45cm;12;249.0;100;"Styl, który pokochają Twoje wnętrza
Nowoczesna lampa podłogowa w nowoczesnym stylu z abażurem to rodzina lamp wykonana z najwyższej jakości komponentów. Jest uzupełnieniem rodziny z abażurami.
Doskonale komponuje się w klasycznych jak i nowoczesnych wnętrzach. Pasuje do kuchni, jadalni, salonu czy sypialni
Lampy mają zastosowanie nie tylko w domach, ale również biurach, restauracjach, barach i hotelach.
Nadaj klimatu swojemu wnętrzu dzięki naszym lampom.";"<table class=""table"">
<tbody>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Stan</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nowy</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Ilość punktów światła</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">1-płomienna</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Materiał konstrukcji</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Metal malowany proszkowo</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Abażur/Klosz</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Tkanina+PCV</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Regulacja wysokości/ramion</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nie</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Regulacja kąta światła</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Nie</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Ilość obwodów elektrycznych</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">1</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Gwint żarówki</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">E27</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Max moc żarówki</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">60W</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Napięcie zasilania</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">~230W</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Wymiar lampy</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">165cm x 43cm</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Wymiar abażura</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">45cm x 25cm (Walec)</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Zawartość zestawu</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Lampa, komplet abażurów/kloszy, instrukcja, dokument sprzedaży</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Zestaw nie zawiera</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Żarówek</td>
</tr>
<tr class=""r--l-flex r--l-flex-wrap"">
<td class=""name r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">Gwarancja</td>
<td class=""value r--l-box-5 r--l-md-box-10 r--l-xs-box-10"">24 miesiące</td>
</tr>
</tbody>
</table>";1
